"Cell_ID","lon","lat","Area_km2","fe_diversity_norm"
8517,197.5,-12.5,12019.1878193681,0.656263091599395
8518,197.5,-13.5,11971.1592313456,0.514069207619026
8519,197.5,-14.5,11919.5031576378,0.651136010711744
8520,197.5,-15.5,11864.2344618444,0.526028523945666
8521,197.5,-16.5,11805.3690583309,0.336517100693363
8522,197.5,-17.5,11742.9239098661,0.251247209859172
8523,197.5,-18.5,11676.9170250703,0.155996087546431
8524,197.5,-19.5,11607.3674556651,0
8525,197.5,-2.5,12297.4471279166,1.03369302052405
8526,197.5,-20.5,11534.2952935211,0
8527,197.5,-21.5,11457.7216674956,0
8528,197.5,-22.5,11377.6687400526,0
8529,197.5,-23.5,11294.1597036605,0.619609131798838
8530,197.5,-24.5,11207.2187769577,1.04534315469299
8531,197.5,-25.5,11116.8712006804,1.21834999345902
8532,197.5,-26.5,11023.1432333443,1.25027106739288
8533,197.5,-27.5,10926.0621466725,1.06437033572197
8534,197.5,-28.5,10825.6562207627,1.05241232913379
8535,197.5,-29.5,10721.9547389842,0.982147476547234
8536,197.5,-3.5,12286.2783926404,1.26326683740324
8537,197.5,-30.5,10614.9879825991,0.66210748298495
8538,197.5,-31.5,10504.7872250978,0.744987013229644
8539,197.5,-32.5,10391.3847262419,1.09229802914612
8540,197.5,-33.5,10274.8137258071,0.792508118223579
8541,197.5,-34.5,10155.1084370167,0.693060821393035
8542,197.5,-35.5,10032.3040396606,0.690350912590153
8543,197.5,-36.5,9906.43667288967,0.687113143424641
8544,197.5,-37.5,9777.54342768,0.679045236600456
8545,197.5,-38.5,9645.66233895871,0.676281976350168
8547,197.5,-4.5,12271.391721607,1.24546300524755
8554,197.5,-5.5,12252.7913791073,1.28220018411578
8556,197.5,-6.5,12230.4826944356,1.03740893195755
8559,197.5,-7.5,12204.4720611718,0.284870026256926
8561,197.5,-8.5,12174.7669363153,0.290054592409257
8562,197.5,-9.5,12141.3758392686,0.471034019361858
8564,197.5,1.5,12304.8947287194,0.692509564883478
8565,197.5,10.5,12104.3083506663,0.100304100024309
8566,197.5,11.5,12063.5751110476,1.27811452654988
8567,197.5,12.5,12019.1878193681,1.10210362503182
8568,197.5,13.5,11971.1592313456,1.20391828233926
8569,197.5,14.5,11919.5031576378,0.894835741584759
8570,197.5,15.5,11864.2344618444,0.492740104024166
8571,197.5,16.5,11805.3690583309,0.219121951810596
8572,197.5,17.5,11742.9239098661,0.0948877250855257
8573,197.5,18.5,11676.9170250703,0.0170797936090747
8574,197.5,19.5,11607.3674556651,0
8575,197.5,2.5,12297.4471279166,0.792484988335275
8576,197.5,20.5,11534.2952935211,0
8577,197.5,21.5,11457.7216674956,0
8578,197.5,22.5,11377.6687400526,0
8580,197.5,24.5,11207.2187769577,0
8581,197.5,25.5,11116.8712006804,0
8582,197.5,26.5,11023.1432333443,0
8583,197.5,27.5,10926.0621466725,0.166437923652649
8584,197.5,28.5,10825.6562207627,0.287105773267851
8585,197.5,29.5,10721.9547389842,0.68426950594257
8586,197.5,3.5,12286.2783926404,0.763354113208751
8587,197.5,30.5,10614.9879825991,1.16108018076282
8588,197.5,31.5,10504.7872250978,1.36037603022962
8589,197.5,32.5,10391.3847262419,1.27206566280976
8590,197.5,33.5,10274.8137258071,0.690495007067712
8591,197.5,34.5,10155.1084370167,0.801423838142162
8592,197.5,35.5,10032.3040396606,0.983112612676102
8593,197.5,36.5,9906.43667288967,0.758809137622583
8594,197.5,37.5,9777.54342768,0.643883066575663
8595,197.5,38.5,9645.66233895871,0.672961435443286
8596,197.5,39.5,9510.83237738504,0.671875552271841
8597,197.5,4.5,12271.391721607,0.089653782538634
8598,197.5,40.5,9373.09344077963,0.379243735771475
8602,197.5,44.5,8793.87784082912,0
8619,197.5,8.5,12174.7669363153,0
8623,198.5,-10.5,12104.3083506663,0.526663763182906
8624,198.5,-11.5,12063.5751110476,0.579217369330369
8625,198.5,-12.5,12019.1878193681,0.583990099467886
8626,198.5,-13.5,11971.1592313456,0.381121786337106
8627,198.5,-14.5,11919.5031576378,0.263521316078829
8628,198.5,-15.5,11864.2344618444,0.373133663099958
8629,198.5,-16.5,11805.3690583309,0.232361378434969
8630,198.5,-17.5,11742.9239098661,0.108549903037346
8631,198.5,-18.5,11676.9170250703,0.176359770744679
8632,198.5,-19.5,11607.3674556651,0
8634,198.5,-20.5,11534.2952935211,0
8635,198.5,-21.5,11457.7216674956,0
8636,198.5,-22.5,11377.6687400526,0.275089613924764
8638,198.5,-24.5,11207.2187769577,0.666527445603381
8639,198.5,-25.5,11116.8712006804,0.909107567452511
8640,198.5,-26.5,11023.1432333443,1.16930508127943
8641,198.5,-27.5,10926.0621466725,1.05399331907154
8642,198.5,-28.5,10825.6562207627,1.05154267321849
8643,198.5,-29.5,10721.9547389842,0.988636655713124
8644,198.5,-3.5,12286.2783926404,1.23543035210432
8645,198.5,-30.5,10614.9879825991,0.752380551208436
8646,198.5,-31.5,10504.7872250978,0.973431242718145
8647,198.5,-32.5,10391.3847262419,1.09388743194305
8648,198.5,-33.5,10274.8137258071,1.17302535075695
8649,198.5,-34.5,10155.1084370167,0.908742397727303
8650,198.5,-35.5,10032.3040396606,0.642455084391154
8651,198.5,-36.5,9906.43667288967,0.669907750090095
8652,198.5,-37.5,9777.54342768,0.685341049203831
8653,198.5,-38.5,9645.66233895871,0.653861792735756
8655,198.5,-4.5,12271.391721607,1.18935294830778
8662,198.5,-5.5,12252.7913791073,1.28842654675304
8664,198.5,-6.5,12230.4826944356,1.00662508052802
8667,198.5,-7.5,12204.4720611718,0.137451098535832
8670,198.5,-8.5,12174.7669363153,0.33012047744964
8671,198.5,-9.5,12141.3758392686,0.401096397561927
8674,198.5,10.5,12104.3083506663,0.803549488313494
8675,198.5,11.5,12063.5751110476,1.26889641885578
8676,198.5,12.5,12019.1878193681,1.17037510324938
8677,198.5,13.5,11971.1592313456,1.20069893324152
8678,198.5,14.5,11919.5031576378,1.04830261833842
8679,198.5,15.5,11864.2344618444,0.517642339233859
8680,198.5,16.5,11805.3690583309,0.277286696422013
8681,198.5,17.5,11742.9239098661,0.0683805073933725
8682,198.5,18.5,11676.9170250703,0
8683,198.5,19.5,11607.3674556651,0
8684,198.5,2.5,12297.4471279166,0.822029455066008
8685,198.5,20.5,11534.2952935211,0
8686,198.5,21.5,11457.7216674956,0
8688,198.5,23.5,11294.1597036605,0
8689,198.5,24.5,11207.2187769577,0
8690,198.5,25.5,11116.8712006804,0
8691,198.5,26.5,11023.1432333443,0.00382135642578917
8692,198.5,27.5,10926.0621466725,0.0857678828737123
8693,198.5,28.5,10825.6562207627,0.161747116162885
8694,198.5,29.5,10721.9547389842,0.720375096940682
8695,198.5,3.5,12286.2783926404,0.818484642381192
8696,198.5,30.5,10614.9879825991,1.14454990251373
8697,198.5,31.5,10504.7872250978,1.3373056733659
8698,198.5,32.5,10391.3847262419,1.38412732821674
8699,198.5,33.5,10274.8137258071,0.971564369148841
8700,198.5,34.5,10155.1084370167,1.03199956282223
8701,198.5,35.5,10032.3040396606,0.764871660393355
8702,198.5,36.5,9906.43667288967,0.693129601486573
8703,198.5,37.5,9777.54342768,0.325948099216957
8704,198.5,38.5,9645.66233895871,0.634672630920375
8705,198.5,39.5,9510.83237738504,0.148998526520303
8706,198.5,4.5,12271.391721607,1.20106272113371
8707,198.5,40.5,9373.09344077963,0
8711,198.5,44.5,8793.87784082912,0
8713,198.5,5.5,12252.7913791073,0
8732,199.5,-10.5,12104.3083506663,0.36711523872358
8733,199.5,-11.5,12063.5751110476,0.428136366454077
8734,199.5,-12.5,12019.1878193681,0.479303208589031
8735,199.5,-13.5,11971.1592313456,0.400123065206488
8736,199.5,-14.5,11919.5031576378,0.190795972582719
8737,199.5,-15.5,11864.2344618444,0.245385725018369
8738,199.5,-16.5,11805.3690583309,0.239178861209897
8739,199.5,-17.5,11742.9239098661,0.263962994307721
8740,199.5,-18.5,11676.9170250703,0.404252424894329
8741,199.5,-19.5,11607.3674556651,0
8743,199.5,-20.5,11534.2952935211,0
8744,199.5,-21.5,11457.7216674956,0
8745,199.5,-22.5,11377.6687400526,0
8746,199.5,-23.5,11294.1597036605,0
8747,199.5,-24.5,11207.2187769577,0.263082543856738
8748,199.5,-25.5,11116.8712006804,0.952405690944556
8749,199.5,-26.5,11023.1432333443,1.26872853743316
8750,199.5,-27.5,10926.0621466725,1.11040657584947
8751,199.5,-28.5,10825.6562207627,0.961848296686353
8752,199.5,-29.5,10721.9547389842,0.994371303222127
8753,199.5,-3.5,12286.2783926404,1.10417207136893
8754,199.5,-30.5,10614.9879825991,1.09079321250583
8755,199.5,-31.5,10504.7872250978,1.09153225563803
8756,199.5,-32.5,10391.3847262419,1.03438644718614
8757,199.5,-33.5,10274.8137258071,1.10370040636778
8758,199.5,-34.5,10155.1084370167,0.839640615545999
8759,199.5,-35.5,10032.3040396606,0.66406695861872
8760,199.5,-36.5,9906.43667288967,0.649991332490645
8761,199.5,-37.5,9777.54342768,0.546713263254805
8762,199.5,-38.5,9645.66233895871,0.560900373266028
8763,199.5,-39.5,9510.83237738504,0
8764,199.5,-4.5,12271.391721607,1.31662205100797
8771,199.5,-5.5,12252.7913791073,1.22121620594557
8773,199.5,-6.5,12230.4826944356,1.04712972885672
8776,199.5,-7.5,12204.4720611718,0.0808674727938483
8778,199.5,-8.5,12174.7669363153,0.200077845604559
8779,199.5,-9.5,12141.3758392686,0.328428150619034
8782,199.5,10.5,12104.3083506663,0.66897690480976
8783,199.5,11.5,12063.5751110476,1.51354713945887
8784,199.5,12.5,12019.1878193681,1.26940184159748
8785,199.5,13.5,11971.1592313456,0.998836692440495
8786,199.5,14.5,11919.5031576378,0.937322553584494
8787,199.5,15.5,11864.2344618444,0.390076161947645
8788,199.5,16.5,11805.3690583309,0.272101135145393
8789,199.5,17.5,11742.9239098661,0.0385181789014767
8790,199.5,18.5,11676.9170250703,0.0827445765780761
8791,199.5,19.5,11607.3674556651,0
8792,199.5,2.5,12297.4471279166,0.934656984070694
8793,199.5,20.5,11534.2952935211,0
8794,199.5,21.5,11457.7216674956,0
8795,199.5,22.5,11377.6687400526,0
8796,199.5,23.5,11294.1597036605,0
8797,199.5,24.5,11207.2187769577,0
8798,199.5,25.5,11116.8712006804,0
8799,199.5,26.5,11023.1432333443,0
8800,199.5,27.5,10926.0621466725,0.0421163899904223
8801,199.5,28.5,10825.6562207627,0.23201986732055
8802,199.5,29.5,10721.9547389842,0.512792434885361
8803,199.5,3.5,12286.2783926404,1.07011137082
8804,199.5,30.5,10614.9879825991,0.893970671491375
8805,199.5,31.5,10504.7872250978,1.30911350018072
8806,199.5,32.5,10391.3847262419,1.12500348905343
8807,199.5,33.5,10274.8137258071,1.13962731778177
8808,199.5,34.5,10155.1084370167,1.18874271325027
8809,199.5,35.5,10032.3040396606,1.03107413030078
8810,199.5,36.5,9906.43667288967,0.811170035041075
8811,199.5,37.5,9777.54342768,0.6446741236931
8812,199.5,38.5,9645.66233895871,0.679415860654439
8813,199.5,39.5,9510.83237738504,0.61457010763093
8814,199.5,4.5,12271.391721607,1.03849336972678
8815,199.5,40.5,9373.09344077963,0.678097073562638
8819,199.5,44.5,8793.87784082912,0
8822,199.5,5.5,12252.7913791073,0.877053661978252
8831,199.5,6.5,12230.4826944356,0.744088784357672
8839,199.5,9.5,12141.3758392686,1.07756842360639
8842,200.5,-10.5,12104.3083506663,0.379749488446712
8843,200.5,-11.5,12063.5751110476,0.350084212932928
8844,200.5,-12.5,12019.1878193681,0.311420549413913
8845,200.5,-13.5,11971.1592313456,0.703506525450944
8846,200.5,-14.5,11919.5031576378,0.334832294174937
8847,200.5,-15.5,11864.2344618444,0.494902796326252
8848,200.5,-16.5,11805.3690583309,0.305019541823794
8849,200.5,-17.5,11742.9239098661,0.480887178483375
8850,200.5,-18.5,11676.9170250703,0.697624626242198
8851,200.5,-19.5,11607.3674556651,0
8853,200.5,-20.5,11534.2952935211,0
8854,200.5,-21.5,11457.7216674956,0.290150948731099
8855,200.5,-22.5,11377.6687400526,0
8856,200.5,-23.5,11294.1597036605,0
8857,200.5,-24.5,11207.2187769577,0.381195398040002
8858,200.5,-25.5,11116.8712006804,0.95243989457342
8859,200.5,-26.5,11023.1432333443,1.23231049346748
8860,200.5,-27.5,10926.0621466725,1.08312864208106
8861,200.5,-28.5,10825.6562207627,1.08911018560184
8862,200.5,-29.5,10721.9547389842,1.06663779441384
8863,200.5,-3.5,12286.2783926404,0.854885311341737
8864,200.5,-30.5,10614.9879825991,1.07542698988066
8865,200.5,-31.5,10504.7872250978,1.00453591113391
8866,200.5,-32.5,10391.3847262419,0.676372710138844
8867,200.5,-33.5,10274.8137258071,0.822920885036929
8868,200.5,-34.5,10155.1084370167,0.963523697827578
8869,200.5,-35.5,10032.3040396606,0.829793510139124
8870,200.5,-36.5,9906.43667288967,0.620207721831208
8871,200.5,-37.5,9777.54342768,0.527361233485222
8872,200.5,-38.5,9645.66233895871,0.441232659989274
8873,200.5,-39.5,9510.83237738504,0
8874,200.5,-4.5,12271.391721607,1.24858630911997
8881,200.5,-5.5,12252.7913791073,1.17831095022065
8883,200.5,-6.5,12230.4826944356,0.29372120158541
8886,200.5,-7.5,12204.4720611718,0.0332268274069986
8888,200.5,-8.5,12174.7669363153,0.203694366575419
8889,200.5,-9.5,12141.3758392686,0.214452728463157
8891,200.5,1.5,12304.8947287194,1.09248734330825
8892,200.5,10.5,12104.3083506663,0.727869206944669
8893,200.5,11.5,12063.5751110476,1.13005805489057
8894,200.5,12.5,12019.1878193681,1.07822986901656
8895,200.5,13.5,11971.1592313456,1.01137608740041
8896,200.5,14.5,11919.5031576378,0.922588710566733
8897,200.5,15.5,11864.2344618444,0.395857012036953
8898,200.5,16.5,11805.3690583309,0.174466625680801
8899,200.5,17.5,11742.9239098661,0.0167789881643266
8900,200.5,18.5,11676.9170250703,0.00514030708609619
8901,200.5,19.5,11607.3674556651,0
8902,200.5,2.5,12297.4471279166,0.958585219228646
8903,200.5,20.5,11534.2952935211,0
8904,200.5,21.5,11457.7216674956,0.0115439382341886
8905,200.5,22.5,11377.6687400526,0
8906,200.5,23.5,11294.1597036605,0
8907,200.5,24.5,11207.2187769577,0
8908,200.5,25.5,11116.8712006804,0
8909,200.5,26.5,11023.1432333443,0.0156818452643965
8910,200.5,27.5,10926.0621466725,0.0492671821706781
8911,200.5,28.5,10825.6562207627,0.13857116340882
8912,200.5,29.5,10721.9547389842,0.579456690042865
8913,200.5,3.5,12286.2783926404,0.925353696848764
8914,200.5,30.5,10614.9879825991,1.0432025393295
8915,200.5,31.5,10504.7872250978,1.1153651558657
8916,200.5,32.5,10391.3847262419,1.015493355614
8917,200.5,33.5,10274.8137258071,1.12870773488648
8918,200.5,34.5,10155.1084370167,1.11067636714893
8919,200.5,35.5,10032.3040396606,1.18672154090686
8920,200.5,36.5,9906.43667288967,0.794200031901255
8921,200.5,37.5,9777.54342768,0.659383009852627
8922,200.5,38.5,9645.66233895871,0.66380048715871
8923,200.5,39.5,9510.83237738504,0
8924,200.5,4.5,12271.391721607,1.18341209860894
8925,200.5,40.5,9373.09344077963,0
8932,200.5,5.5,12252.7913791073,0.96693326677216
8940,200.5,6.5,12230.4826944356,1.0116682738272
8941,200.5,7.5,12204.4720611718,0
8945,200.5,8.5,12174.7669363153,0.557262993624822
8946,200.5,9.5,12141.3758392686,0.894615716716259
8949,201.5,-10.5,12104.3083506663,0.25818078694847
8950,201.5,-11.5,12063.5751110476,0.294599252574301
8951,201.5,-12.5,12019.1878193681,0.775412491183324
8952,201.5,-13.5,11971.1592313456,0.401149145619784
8953,201.5,-14.5,11919.5031576378,0.470726477374897
8954,201.5,-15.5,11864.2344618444,0.566977020529983
8955,201.5,-16.5,11805.3690583309,0.268203929914707
8956,201.5,-17.5,11742.9239098661,0.132114659946754
8957,201.5,-18.5,11676.9170250703,0.223993980447056
8958,201.5,-19.5,11607.3674556651,0
8959,201.5,-2.5,12297.4471279166,0
8960,201.5,-20.5,11534.2952935211,0
8961,201.5,-21.5,11457.7216674956,0
8962,201.5,-22.5,11377.6687400526,0
8963,201.5,-23.5,11294.1597036605,0
8964,201.5,-24.5,11207.2187769577,0
8965,201.5,-25.5,11116.8712006804,0.838621301860071
8966,201.5,-26.5,11023.1432333443,1.23865013463642
8967,201.5,-27.5,10926.0621466725,0.94102372019251
8968,201.5,-28.5,10825.6562207627,1.0291235588031
8969,201.5,-29.5,10721.9547389842,1.00808574081807
8970,201.5,-3.5,12286.2783926404,0.739428798760144
8971,201.5,-30.5,10614.9879825991,1.04277062479957
8972,201.5,-31.5,10504.7872250978,0.999874588154496
8973,201.5,-32.5,10391.3847262419,0.860147557936843
8974,201.5,-33.5,10274.8137258071,0.681727217619023
8975,201.5,-34.5,10155.1084370167,0.857948341686716
8976,201.5,-35.5,10032.3040396606,0.680165602048464
8977,201.5,-36.5,9906.43667288967,0.511667344825372
8978,201.5,-37.5,9777.54342768,0.227957441461396
8979,201.5,-38.5,9645.66233895871,0.115276055585619
8981,201.5,-4.5,12271.391721607,0.910153275288954
8988,201.5,-5.5,12252.7913791073,0.789859108619181
8990,201.5,-6.5,12230.4826944356,0
8992,201.5,-7.5,12204.4720611718,0.101642354925526
8994,201.5,-8.5,12174.7669363153,0.173309060591624
8995,201.5,-9.5,12141.3758392686,0.248261923658229
8996,201.5,0.5,12308.6190623347,0.687606074744233
8997,201.5,1.5,12304.8947287194,0.925706329300046
8998,201.5,10.5,12104.3083506663,0.385974356947222
8999,201.5,11.5,12063.5751110476,0.985658747963625
9000,201.5,12.5,12019.1878193681,1.02799889858226
9001,201.5,13.5,11971.1592313456,1.08547111391129
9002,201.5,14.5,11919.5031576378,1.03362493591821
9003,201.5,15.5,11864.2344618444,0.41153374804956
9004,201.5,16.5,11805.3690583309,0.0419508215997591
9005,201.5,17.5,11742.9239098661,0
9006,201.5,18.5,11676.9170250703,0
9007,201.5,19.5,11607.3674556651,0
9008,201.5,2.5,12297.4471279166,1.1905014857414
9009,201.5,20.5,11534.2952935211,0.218666551088571
9010,201.5,21.5,11457.7216674956,0.119121541049963
9011,201.5,22.5,11377.6687400526,0
9012,201.5,23.5,11294.1597036605,0
9013,201.5,24.5,11207.2187769577,0
9014,201.5,25.5,11116.8712006804,0
9015,201.5,26.5,11023.1432333443,0.0075456815415953
9016,201.5,27.5,10926.0621466725,0.0585226183630135
9017,201.5,28.5,10825.6562207627,0.250566945274384
9018,201.5,29.5,10721.9547389842,0.663979084738066
9019,201.5,3.5,12286.2783926404,1.15120977789673
9020,201.5,30.5,10614.9879825991,1.10917634550813
9021,201.5,31.5,10504.7872250978,1.04398481904159
9022,201.5,32.5,10391.3847262419,1.11412678807603
9023,201.5,33.5,10274.8137258071,1.0253002203743
9024,201.5,34.5,10155.1084370167,1.09698812766744
9025,201.5,35.5,10032.3040396606,1.03903732792623
9026,201.5,36.5,9906.43667288967,1.08657536777657
9027,201.5,37.5,9777.54342768,1.13573809694562
9028,201.5,38.5,9645.66233895871,0.583323118287453
9029,201.5,39.5,9510.83237738504,0
9030,201.5,4.5,12271.391721607,1.20570116947898
9031,201.5,40.5,9373.09344077963,0
9035,201.5,44.5,8793.87784082912,0
9036,201.5,45.5,8642.2243014266,0
9038,201.5,5.5,12252.7913791073,0.400812992282031
9047,201.5,6.5,12230.4826944356,1.00311729667749
9048,201.5,7.5,12204.4720611718,0.397844658422985
9052,201.5,8.5,12174.7669363153,1.28381515986084
9053,201.5,9.5,12141.3758392686,1.09795321173888
9054,202.5,-0.5,12308.6190623347,0.68751538381024
9055,202.5,-1.5,12304.8947287194,0.805956103645613
9056,202.5,-10.5,12104.3083506663,0.121342716819164
9057,202.5,-11.5,12063.5751110476,0.0488080017952556
9058,202.5,-12.5,12019.1878193681,0.294331553431803
9059,202.5,-13.5,11971.1592313456,0.515752727696699
9060,202.5,-14.5,11919.5031576378,0.518736288290671
9061,202.5,-15.5,11864.2344618444,0.655067429894617
9063,202.5,-17.5,11742.9239098661,0
9064,202.5,-18.5,11676.9170250703,0
9065,202.5,-19.5,11607.3674556651,0
9066,202.5,-2.5,12297.4471279166,1.07168447613481
9067,202.5,-20.5,11534.2952935211,0
9068,202.5,-21.5,11457.7216674956,0
9069,202.5,-22.5,11377.6687400526,0
9070,202.5,-23.5,11294.1597036605,0
9071,202.5,-24.5,11207.2187769577,0
9072,202.5,-25.5,11116.8712006804,1.05205482167128
9073,202.5,-26.5,11023.1432333443,1.25436483367751
9074,202.5,-27.5,10926.0621466725,1.05982913255217
9075,202.5,-28.5,10825.6562207627,0.960097504346246
9076,202.5,-29.5,10721.9547389842,1.05860101467807
9077,202.5,-3.5,12286.2783926404,0.948874344821051
9078,202.5,-30.5,10614.9879825991,1.10174097598657
9079,202.5,-31.5,10504.7872250978,0.911946097938545
9080,202.5,-32.5,10391.3847262419,0.649328366345411
9081,202.5,-33.5,10274.8137258071,0.556315540795323
9082,202.5,-34.5,10155.1084370167,0.661800606718552
9083,202.5,-35.5,10032.3040396606,0.794217857836697
9084,202.5,-36.5,9906.43667288967,0.632681993960198
9085,202.5,-37.5,9777.54342768,0.457045473707002
9086,202.5,-38.5,9645.66233895871,0
9088,202.5,-4.5,12271.391721607,0.923580452138027
9096,202.5,-5.5,12252.7913791073,0.921942545605553
9098,202.5,-6.5,12230.4826944356,0.565680430503494
9101,202.5,-7.5,12204.4720611718,0.0495027502553664
9105,202.5,-8.5,12174.7669363153,0
9106,202.5,-9.5,12141.3758392686,0.0821262160592989
9107,202.5,0.5,12308.6190623347,0.64841065079507
9108,202.5,1.5,12304.8947287194,0.775833054715745
9109,202.5,10.5,12104.3083506663,0.117547430210156
9110,202.5,11.5,12063.5751110476,1.45051028852053
9111,202.5,12.5,12019.1878193681,0.852601908356163
9112,202.5,13.5,11971.1592313456,0.891013214337478
9113,202.5,14.5,11919.5031576378,0.916960361276024
9114,202.5,15.5,11864.2344618444,0.296497531249762
9115,202.5,16.5,11805.3690583309,0
9116,202.5,17.5,11742.9239098661,0
9117,202.5,18.5,11676.9170250703,0
9118,202.5,19.5,11607.3674556651,0.0268355243168689
9119,202.5,2.5,12297.4471279166,0.862299642659297
9120,202.5,20.5,11534.2952935211,0.370806830479875
9121,202.5,21.5,11457.7216674956,0.143712525229058
9122,202.5,22.5,11377.6687400526,0
9123,202.5,23.5,11294.1597036605,0.00198097249673548
9124,202.5,24.5,11207.2187769577,0.00456211797041654
9125,202.5,25.5,11116.8712006804,0
9126,202.5,26.5,11023.1432333443,0.0190940413148202
9127,202.5,27.5,10926.0621466725,0.0214338806323598
9128,202.5,28.5,10825.6562207627,0.261397734601976
9129,202.5,29.5,10721.9547389842,0.524101832311087
9130,202.5,3.5,12286.2783926404,1.1509766551829
9131,202.5,30.5,10614.9879825991,0.916416590805336
9132,202.5,31.5,10504.7872250978,0.981814631806129
9133,202.5,32.5,10391.3847262419,1.06346531872159
9134,202.5,33.5,10274.8137258071,1.00803399010207
9135,202.5,34.5,10155.1084370167,0.856582578369863
9136,202.5,35.5,10032.3040396606,0.648277882581348
9137,202.5,36.5,9906.43667288967,0.8290415506373
9138,202.5,37.5,9777.54342768,0.90991645393609
9139,202.5,38.5,9645.66233895871,0.423373924276111
9140,202.5,39.5,9510.83237738504,0
9141,202.5,4.5,12271.391721607,1.12517572866485
9147,202.5,45.5,8642.2243014266,0
9148,202.5,46.5,8487.92011845541,0
9149,202.5,47.5,8331.0114090568,0
9150,202.5,5.5,12252.7913791073,0.653005073829805
9158,202.5,6.5,12230.4826944356,0.875860455803354
9159,202.5,7.5,12204.4720611718,0.695223244347986
9162,202.5,8.5,12174.7669363153,1.34047208926254
9163,202.5,9.5,12141.3758392686,0.593943971967623
9164,203.5,-0.5,12308.6190623347,0.785026153249438
9165,203.5,-1.5,12304.8947287194,0.960606666985108
9166,203.5,-10.5,12104.3083506663,0.0134293025136574
9167,203.5,-11.5,12063.5751110476,0.024567715451181
9168,203.5,-12.5,12019.1878193681,0.148618865075877
9169,203.5,-13.5,11971.1592313456,0.335588321617804
9174,203.5,-18.5,11676.9170250703,0
9175,203.5,-19.5,11607.3674556651,0
9176,203.5,-2.5,12297.4471279166,1.02538892016546
9177,203.5,-20.5,11534.2952935211,0
9178,203.5,-21.5,11457.7216674956,0
9180,203.5,-23.5,11294.1597036605,0
9181,203.5,-24.5,11207.2187769577,0
9182,203.5,-25.5,11116.8712006804,0.93270158150799
9183,203.5,-26.5,11023.1432333443,1.13464621977767
9184,203.5,-27.5,10926.0621466725,1.22084762133808
9185,203.5,-28.5,10825.6562207627,1.01908448395077
9186,203.5,-29.5,10721.9547389842,1.11417528353119
9187,203.5,-3.5,12286.2783926404,1.16653990828033
9188,203.5,-30.5,10614.9879825991,1.1023863906544
9189,203.5,-31.5,10504.7872250978,1.09335615242628
9190,203.5,-32.5,10391.3847262419,0.566912726300587
9191,203.5,-33.5,10274.8137258071,0.500073431140164
9192,203.5,-34.5,10155.1084370167,0.513472345223398
9193,203.5,-35.5,10032.3040396606,0.493655412815351
9194,203.5,-36.5,9906.43667288967,0.660277158715523
9195,203.5,-37.5,9777.54342768,0.149476741560639
9196,203.5,-38.5,9645.66233895871,0
9198,203.5,-4.5,12271.391721607,1.21333839137612
9205,203.5,-5.5,12252.7913791073,0.546795797576855
9207,203.5,-6.5,12230.4826944356,0.607442582594271
9210,203.5,-7.5,12204.4720611718,0.121121500948353
9214,203.5,-8.5,12174.7669363153,0
9215,203.5,-9.5,12141.3758392686,0.0292049538606067
9216,203.5,0.5,12308.6190623347,0.764653387280899
9217,203.5,1.5,12304.8947287194,0.736144332518311
9218,203.5,10.5,12104.3083506663,0.00615949985615623
9219,203.5,11.5,12063.5751110476,0.870952604379015
9220,203.5,12.5,12019.1878193681,0.928174662078389
9221,203.5,13.5,11971.1592313456,1.02268635593886
9222,203.5,14.5,11919.5031576378,0.947634646822148
9223,203.5,15.5,11864.2344618444,0.108046985025923
9224,203.5,16.5,11805.3690583309,0
9225,203.5,17.5,11742.9239098661,0
9226,203.5,18.5,11676.9170250703,0.000933848494085804
9227,203.5,19.5,11607.3674556651,0.0242795675420993
9228,203.5,2.5,12297.4471279166,0.518406183564491
9229,203.5,20.5,11534.2952935211,0
9230,203.5,21.5,11457.7216674956,0
9231,203.5,22.5,11377.6687400526,0
9232,203.5,23.5,11294.1597036605,0
9233,203.5,24.5,11207.2187769577,0.00207423257021606
9234,203.5,25.5,11116.8712006804,0.0918375624162919
9235,203.5,26.5,11023.1432333443,0.00523684723108422
9236,203.5,27.5,10926.0621466725,0
9237,203.5,28.5,10825.6562207627,0.107372505600568
9238,203.5,29.5,10721.9547389842,0.325778550211542
9239,203.5,3.5,12286.2783926404,0.937634601448788
9240,203.5,30.5,10614.9879825991,0.783152498540042
9241,203.5,31.5,10504.7872250978,0.872911831964172
9242,203.5,32.5,10391.3847262419,0.97758853601524
9243,203.5,33.5,10274.8137258071,1.08628579732782
9244,203.5,34.5,10155.1084370167,0.956628988560162
9245,203.5,35.5,10032.3040396606,0.433607688972369
9246,203.5,36.5,9906.43667288967,0.76462435595156
9247,203.5,37.5,9777.54342768,0.970912326620438
9248,203.5,38.5,9645.66233895871,0.28631261835218
9250,203.5,4.5,12271.391721607,1.0774168199324
9255,203.5,44.5,8793.87784082912,0
9258,203.5,5.5,12252.7913791073,0.989363392482311
9266,203.5,6.5,12230.4826944356,0.772007292574035
9267,203.5,7.5,12204.4720611718,0.456415157027913
9270,203.5,8.5,12174.7669363153,0.693144714293938
9271,203.5,9.5,12141.3758392686,0.50955376169591
9272,204.5,-0.5,12308.6190623347,0.659385142899244
9273,204.5,-1.5,12304.8947287194,0.970418813854099
9274,204.5,-10.5,12104.3083506663,0.227312941304825
